Total_runs	Turns
3485	32
3486	10
3487	7
3488	18
3489	26
3490	4
3491	9
3492	13
3493	12
3494	16
3495	11
3496	13
3497	13
3498	29
3499	31
3500	1
3501	20
3502	48
3503	15
3504	24
3505	31
3507	18
3508	37
3509	15
3510	5
3511	12
3512	5
3513	16
3514	12
3516	14
3517	13
3518	10
3519	32
3520	2
3521	3
3522	4
3523	13
3524	41
3525	25
3526	15
3527	26
3528	10
3529	8
3530	27
3531	21
3532	18
3533	17
3534	12
3535	23
3536	17
3537	9
3538	47
3539	15
3540	7
3541	11
3542	29
3543	9
3544	20
3545	16
3547	1
3548	34
3549	14
3550	11
3551	34
3552	4
3553	15
3554	7
3556	14
3557	17
3558	31
3559	37
3560	29
3561	5
3562	17
3563	13
3565	14
3566	17
3567	26
3568	11
3569	40
3570	17
3572	23
3573	6
3574	10
3575	11
3576	47
3579	8
3580	27
3582	22
3584	30
3585	17
3586	14
3587	14
3588	10
3589	24
3590	29
3591	20
3592	26
3595	6
3597	17
3598	8
3599	7
3600	30
3601	31
3602	3
3604	5
3605	20
3606	10
3607	11
3608	10
3609	17
3610	19
3611	24
3612	9
3614	12
3616	19
3617	42
3618	5
3619	40
3620	5
3621	5
3622	26
3623	9
3624	28
3625	25
3626	31
3627	18
3628	17
3629	17
3630	9
3631	22
3632	7
3633	22
3634	18
3637	23
3640	30
3643	16
3645	9
3646	21
3647	17
3648	14
3650	12
3651	22
3652	26
3653	2
3654	17
3655	28
3657	24
3658	12
3660	19
3661	3
3663	10
3664	12
3666	25
3667	16
3668	13
3669	14
3670	16
3672	21
3673	5
3674	13
3675	3
3676	7
3677	26
3678	18
3679	39
3680	29
3681	14
3682	44
3683	15
3684	23
3685	13
3686	12
3687	19
3688	10
3689	24
3690	13
3691	47
3692	7
3693	15
3696	8
3697	10
3699	38
3700	36
3701	4
3702	10
3703	3
3704	4
3705	5
3706	15
3707	24
3708	45
3709	22
3710	21
3711	35
3712	7
3713	25
3714	26
3715	14
3716	11
3717	22
3718	16
3719	10
3720	5
3721	16
3723	5
3724	16
3725	4
3726	9
3728	15
3729	32
3730	9
3731	19
3732	9
3733	20
3734	34
3735	27
3736	12
3737	18
3738	13
3739	5
3740	14
3742	20
3743	31
3744	5
3746	31
3747	13
3748	7
3749	38
3750	22
3751	25
3752	15
3753	16
3754	35
3755	19
3757	22
3758	24
3759	18
3760	18
3761	9
3762	4
3763	8
3764	10
3765	27
3766	39
3767	8
3768	10
3769	24
3770	12
3771	11
3772	28
3773	15
3774	14
3775	25
3776	15
3777	15
3778	22
3779	20
3780	10
3781	22
3783	18
3785	26
3786	14
3787	6
3788	36
3789	16
3790	13
3792	20
3793	6
3794	26
3795	12
3796	9
3798	3
3799	27
3800	15
3801	27
3802	12
3803	31
3804	27
3805	10
3806	7
3807	23
3809	15
3810	7
3812	5
3814	17
3816	2
3817	28
3818	31
3819	20
3820	39
3821	16
3822	29
3823	35
3824	9
3825	10
3826	23
3827	16
3828	11
3829	21
3830	18
3832	38
3833	5
3835	11
3836	4
3837	27
3838	35
3839	13
3843	61
3844	19
3845	11
3846	17
3847	3
3848	8
3849	26
3850	33
3851	6
3852	16
3853	13
3854	6
3855	12
3856	16
3858	14
3859	19
3861	13
3862	13
3863	11
3864	12
3865	11
3866	10
3868	28
3870	9
3871	3
3872	17
3873	4
3874	16
3875	13
3876	23
3877	9
3879	15
3880	6
3881	13
3882	13
3883	25
3884	24
3885	23
3886	4
3887	18
3888	15
3889	9
3890	12
3891	4
3892	12
3893	7
3895	22
3896	6
3897	13
3898	21
3899	9
3900	26
3901	29
3902	22
3903	6
3904	23
3905	25
3906	2
3907	33
3908	12
3909	4
3911	3
3912	16
3913	4
3914	8
3915	12
3916	35
3917	22
3918	7
3919	5
3920	14
3921	26
3922	43
3923	5
3925	19
3926	13
3927	47
3928	3
3929	11
3930	15
3931	30
3932	48
3933	12
3934	9
3935	11
3936	7
3937	17
3938	18
3939	19
3940	8
3941	18
3942	19
3943	9
3944	18
3945	20
3946	26
3947	6
3948	15
3949	31
3950	13
3951	32
3952	11
3954	8
3958	14
3959	18
3961	1
3962	21
3963	25
3964	6
3966	10
3967	15
3968	15
3969	7
3970	11
3971	8
3972	14
3973	22
3974	15
3975	17
3977	5
3980	13
3981	7
3982	11
3983	6
3984	2
3985	16
3987	10
3988	13
3989	16
3990	8
3991	22
3992	7
3993	3
3994	15
3995	15
3996	2
3997	9
3998	17
3999	8
4000	12
4001	46
4002	7
4004	14
4005	2
4007	42
4008	37
4009	4
4010	12
4011	12
4013	19
4014	22
4015	33
4016	22
4017	31
4018	8
4019	25
4020	19
4021	11
4022	28
4023	6
4024	9
4026	5
4028	17
4029	14
4030	21
4031	10
4032	10
4033	12
4034	27
4035	27
4036	24
4037	6
4038	7
4039	7
4040	9
4041	9
4042	13
4043	11
4044	25
4045	9
4046	10
4048	27
4049	23
4050	10
4051	4
4052	23
4053	8
4054	36
4055	7
4056	6
4057	5
4058	10
4059	27
4060	11
4061	21
4062	16
4063	20
4064	16
4066	6
4067	33
4068	7
4069	15
4070	23
4071	13
4072	11
4073	16
4074	24
4075	22
4077	12
4078	16
4079	21
4080	13
4081	11
4082	35
4083	7
4085	12
4086	1
4087	5
4090	22
4092	19
4093	9
4094	9
4095	30
4096	8
4097	6
4098	16
4099	13
4100	8
4101	9
4102	15
4103	30
4104	3
4105	30
4107	23
4108	19
4109	16
4110	33
4111	17
4112	6
4113	5
4114	10
4115	8
4116	8
4117	11
4118	27
4119	21
4121	23
4122	5
4123	17
4124	48
4125	31
4126	5
4127	19
4128	17
4129	16
4130	4
4132	27
4133	6
4134	12
4136	18
4137	21
4138	17
4139	9
4140	23
4141	12
4142	1
4143	27
4144	20
4146	14
4148	15
4149	18
4150	3
4151	12
4152	15
4153	12
4154	37
4155	12
4156	21
4157	31
4158	19
4160	7
4161	10
4162	39
4163	19
4164	1
4165	23
4166	8
4167	30
4168	22
4169	19
4170	36
4171	12
4172	15
4173	15
4175	18
4176	2
4178	5
4180	33
4181	7
4182	18
4183	22
4184	6
4186	19
4187	10
4188	21
4189	20
4190	13
4191	20
4192	9
4193	17
4195	11
4196	13
4197	34
4198	21
4200	13
4201	7
4202	30
4204	12
4207	23
4208	17
4209	4
4210	17
4211	20
4213	8
4215	17
4216	7
4217	10
4219	30
4220	16
4221	30
4222	5
4223	16
4224	0
4225	4
4226	43
4227	18
4228	21
4229	16
4230	7
4231	20
4233	29
4234	18
4235	10
4236	17
4237	18
4238	5
4239	16
4240	37
4241	12
4242	8
4243	8
4244	5
4245	25
4246	31
4247	11
4248	10
4249	7
4250	12
4251	3
4252	17
4253	0
4254	8
4255	20
4256	7
4257	20
4258	10
4261	11
4263	18
4264	26
4265	27
4266	12
4267	5
4268	21
4269	21
4270	20
4271	16
4272	15
4273	27
4274	18
4275	26
4276	9
4277	5
4278	1
4279	15
4280	2
4281	10
4283	16
4284	21
4285	25
4286	43
4287	21
4288	4
4289	14
4290	25
4291	14
4292	27
4293	31
4295	4
4296	41
4299	12
4300	22
4301	38
4302	3
4303	11
4304	10
4305	12
4306	22
4307	10
4308	23
4309	51
4310	12
4312	23
4313	11
4314	39
4316	11
4317	11
4318	12
4321	9
4322	11
4323	2
4324	21
4326	13
4327	28
4328	15
4329	18
4330	10
4331	7
4332	20
4333	26
4334	3
4335	12
4336	11
4337	6
4338	17
4340	25
4341	10
4342	35
4343	21
4344	24
4346	5
4347	35
4348	21
4351	15
4352	10
4353	14
4354	26
4355	7
4356	10
4357	7
4358	10
4359	1
4360	18
4362	6
4363	21
4364	6
4365	10
4366	16
4367	17
4368	2
4369	7
4371	16
4372	6
4373	25
4375	30
4376	12
4377	11
4379	21
4380	16
4381	7
4382	0
4383	15
4384	21
4385	11
4386	24
4387	0
4388	18
4389	8
4390	26
4391	13
4392	19
4393	14
4394	7
4395	13
4396	16
4397	14
4398	21
4399	19
4400	24
4402	14
4403	5
4404	11
4405	14
4406	6
4407	15
4408	38
4409	28
4410	12
4411	16
4413	25
4414	18
4415	20
4416	26
4418	17
4419	9
4420	9
4421	9
4422	16
4424	10
4425	15
4427	24
4428	19
4429	14
4430	3
4431	10
4432	15
4433	16
4435	18
4437	21
4438	11
4439	9
4441	16
4443	19
4444	14
4445	10
4447	29
4448	28
4449	24
4450	9
4451	12
4453	37
4454	27
4455	23
4456	25
4457	19
4458	29
4459	22
4460	31
4461	28
4462	2
4463	21
4466	12
4467	13
4468	15
4469	2
4470	31
4471	18
4472	10
4473	13
4474	4
4476	7
4477	8
4478	15
4479	2
4480	2
4481	14
4483	6
4484	41
4485	24
4487	6
4488	19
4489	18
4490	13
4491	8
4492	14
4493	8
4494	17
4495	17
4496	19
4497	27
4498	13
4499	29
4500	18
4501	13
4502	15
4503	44
4504	29
4505	21
4508	3
4509	11
4511	8
4514	9
4515	11
4516	17
4517	33
4518	1
4519	30
4521	23
4523	11
4524	31
4525	13
4526	27
4527	20
4529	14
4530	25
4531	46
4533	5
4534	9
4535	36
4536	14
4537	11
4538	6
4539	21
4540	18
4541	19
4543	26
4544	36
4545	16
4546	20
4547	29
4548	27
4549	6
4550	39
4551	9
4552	8
4553	28
4554	0
4555	10
4556	4
4557	18
4558	14
4560	22
4561	9
4563	22
4564	1
4565	15
4567	15
4568	2
4569	25
4570	11
4571	14
4572	10
4573	20
4575	11
4576	16
4577	16
4578	23
4579	24
4580	32
4581	6
4583	13
4584	10
4585	5
4586	7
4587	7
4588	8
4589	30
4590	12
4591	19
4592	14
4594	16
4595	12
4596	20
4597	9
4599	24
4602	31
4603	17
4604	16
4605	22
4606	7
4607	17
4608	17
4609	7
4610	10
4611	13
4613	23
4614	14
4615	7
4616	27
4617	15
4618	18
4619	13
4620	18
4621	31
4622	15
4623	6
4624	12
4625	12
4626	13
4627	18
4628	29
4629	11
4630	28
4631	19
4632	16
4633	8
4634	13
4635	28
4636	12
4637	22
4638	19
4639	12
4640	22
4641	32
4642	4
4643	21
4644	15
4645	27
4646	21
4647	9
4648	19
4649	23
4650	23
4651	26
4652	18
4653	12
4654	7
4655	5
4656	10
4657	5
4660	12
4661	6
4662	24
4663	22
4664	16
4665	14
4666	4
4667	34
4669	20
4671	28
4672	4
4673	0
4674	15
4675	5
4677	14
4678	14
4679	14
4682	6
4683	50
4684	14
4685	14
4686	23
4688	34
4689	38
4690	23
4691	15
4692	50
4694	12
4695	13
4696	13
4697	2
4698	17
4699	19
4700	7
4701	21
4702	3
4703	22
4704	9
4705	13
4706	12
4707	14
4708	13
4709	14
4710	18
4711	13
4712	26
4713	7
4714	25
4716	7
4717	17
4718	12
4719	0
4720	36
4721	16
4723	16
4724	18
4725	9
4726	36
4727	15
4728	21
4729	35
4730	11
4731	9
4733	11
4734	10
4735	11
4736	18
4737	31
4739	16
4740	1
4741	35
4743	19
4744	34
4745	7
4746	18
4747	4
4748	5
4749	12
4750	16
4751	2
4753	16
4754	11
4755	5
4756	17
4757	9
4758	12
4759	11
4760	4
4761	12
4762	8
4763	19
4764	13
4765	22
4766	12
4767	16
4768	15
4769	9
4771	5
4772	29
4773	27
4774	10
4775	9
4776	10
4777	18
4779	8
4780	13
4781	13
4782	25
4783	15
4784	21
4786	6
4787	7
4788	11
4789	9
4790	55
4791	11
4793	12
4794	9
4795	19
4796	36
4797	17
4798	17
4799	13
4800	34
4801	29
4802	7
4803	9
4804	13
4805	17
4806	21
4807	46
4808	6
4809	6
4810	27
4811	7
4812	19
4814	15
4815	35
4817	8
4818	22
4819	29
4820	16
4821	9
4823	16
4824	2
4825	9
4826	9
4828	26
4829	14
4830	13
4831	36
4832	23
4834	19
4836	4
4837	6
4838	16
4839	21
4840	7
4841	12
4842	15
4843	1
4844	24
4845	10
4846	36
4847	10
4848	8
4849	20
4850	11
4852	33
4853	6
4854	11
4855	16
4856	14
4857	12
4858	27
4859	20
4860	10
4861	13
4863	18
4864	16
4865	8
4866	25
4868	20
4869	19
4870	34
4871	21
4873	34
4874	28
4875	16
4876	16
4877	16
4878	34
4880	3
4881	21
4882	56
4883	46
4885	19
4886	22
4887	4
4888	14
4889	25
4891	15
4893	9
4894	28
4895	9
4896	24
4897	36
4898	6
4899	21
4900	5
4902	10
4903	20
4904	48
4905	7
4906	24
4908	3
4909	12
4910	14
4911	8
4912	3
4913	8
4914	20
4917	12
4918	6
4919	42
4920	11
4921	13
4922	8
4923	27
4924	12
4925	12
4926	34
4927	9
4928	4
4929	6
4930	9
4931	9
4932	7
4933	17
4934	34
4935	12
4936	21
4937	12
4938	15
4939	15
4940	27
4941	18
4942	29
4944	13
4945	29
4946	5
4947	12
4948	12
4950	1
4951	18
4952	4
4954	14
4955	7
4957	15
4958	24
4959	21
4961	16
4962	13
4963	19
4965	22
4966	34
4967	30
4968	4
4969	18
4970	21
4971	11
4974	18
4975	15
4976	19
4977	14
4978	6
4979	27
4980	9
4982	10
4984	6
4985	9
4986	6
4987	14
4988	10
4991	12
4992	10
4993	29
4994	8
4995	27
4996	16
4997	10
4998	19
4999	7
5000	18
5001	8
5002	4
5003	2
5004	21
5005	16
5006	5
5007	12
5008	36
5009	39
5010	11
5011	0
5012	13
5013	34
5014	6
5015	1
5017	14
5018	6
5019	10
5020	21
5022	7
5023	8
5024	14
5026	8
5027	16
5029	21
5030	19
5031	5
5032	35
5033	18
5034	15
5035	12
5036	34
5037	22
5040	10
5041	33
5042	13
5043	15
5044	32
5045	20
5046	5
5048	19
5050	7
5052	21
5053	15
5054	15
5055	3
5057	12
5058	15
5059	13
5060	23
5061	27
5063	25
5064	22
5065	26
5066	9
5067	15
5069	2
5070	13
5071	7
5072	28
5073	12
5074	11
5077	26
5079	12
5081	12
5082	15
5083	25
5084	9
5085	30
5086	19
5088	38
5089	16
5090	20
5091	5
5092	6
5093	10
5096	16
5097	25
5098	37
5100	24
5101	9
5102	24
5103	31
5104	11
5106	8
5107	3
5108	14
5109	7
5110	11
5111	11
5112	36
5113	8
5114	32
5116	22
5118	16
5119	17
5120	11
5121	4
5123	3
5124	13
5125	10
5126	14
5127	18
5129	6
5130	33
5131	17
5132	9
5133	25
5134	15
5135	23
5136	10
5137	10
5138	15
5139	15
5140	17
5141	34
5142	20
5143	16
5144	16
5145	16
5146	15
5147	31
5150	12
5152	4
5154	19
5155	12
5156	10
5157	26
5158	6
5159	28
5160	18
5161	7
5162	28
5163	32
5164	1
5165	11
5167	6
5168	13
5169	22
5170	26
5171	12
5172	13
5173	19
5175	13
5177	21
5179	12
5180	21
5181	12
5182	30
5183	31
5184	3
5185	6
5186	18
5187	7
5188	3
5189	8
5190	16
5191	5
5192	15
5194	25
5195	16
5196	23
5197	14
5198	22
5201	6
5202	15
5204	30
5207	13
5208	24
5209	15
5210	22
5211	20
5212	11
5213	17
5214	14
5216	9
5217	24
5218	11
5219	6
5220	8
5221	16
5222	12
5223	23
5224	16
5225	49
5226	20
5227	8
5228	16
5231	13
5232	3
5235	10
5236	11
5237	18
5238	7
5239	23
5240	5
5241	15
5242	14
5243	4
5245	40
5246	12
5247	11
5249	7
5250	25
5251	19
5252	25
5253	10
5254	13
5255	10
5256	16
5257	35
5258	33
5259	13
5260	3
5261	9
5264	14
5265	15
5266	18
5267	12
5268	15
5269	22
5270	18
5271	21
5272	38
5273	17
5274	48
5275	6
5276	3
5277	33
5278	19
5279	8
5280	15
5281	11
5282	20
5283	9
5284	13
5285	11
5289	16
5290	21
5292	45
5293	3
5294	8
5295	11
5296	10
5297	2
5298	5
5299	7
5300	13
5301	19
5302	23
5303	20
5304	2
5307	12
5308	9
5309	10
5311	9
5312	19
5313	11
5314	22
5315	4
5316	20
5318	16
5319	4
5321	4
5322	23
5323	26
5324	39
5325	28
5326	4
5328	31
5329	22
5330	5
5331	12
5332	37
5333	4
5334	9
5335	18
5336	11
5337	10
5338	29
5339	23
5340	20
5342	7
5343	18
5344	14
5345	19
5346	18
5347	23
5348	12
5349	20
5350	16
5351	4
5353	19
5354	18
5355	13
5356	9
5357	25
5358	13
5359	28
5360	21
5361	31
5362	22
5363	9
5364	16
5365	5
5366	41
5367	24
5368	5
5369	20
5370	8
5371	5
5372	7
5373	17
5374	13
5376	30
5379	18
5381	20
5382	6
5383	6
5385	15
5386	6
5387	31
5388	22
5389	9
5390	17
5391	19
5393	10
5394	4
5395	7
5396	37
5397	7
5398	24
5399	31
5400	21
5401	13
5402	9
5403	20
5404	6
5405	11
5406	8
5407	25
5408	7
5409	22
5410	7
5411	15
5412	8
5413	13
5415	10
5417	17
5418	5
5419	9
5420	17
5421	12
5422	10
5423	15
5424	8
5425	15
5426	36
5428	0
5429	22
5430	13
5431	5
5432	29
5433	30
5434	5
5435	24
5436	17
5437	11
5438	13
5439	2
5440	13
5442	12
5444	0
5445	43
5447	8
5448	24
5449	7
5451	19
5453	13
5455	12
5456	25
5457	45
5458	25
5459	7
5460	10
5461	3
5462	12
5463	20
5464	16
5467	19
5468	4
5469	17
5470	14
5472	17
5474	4
5475	16
5476	24
5477	21
5478	13
5479	30
5480	8
5481	21
5482	22
5483	15
5484	16
5487	26
5488	50
5489	14
5490	14
5491	17
5492	11
5494	18
5495	29
5496	20
5497	10
5498	10
5500	6
5501	31
5502	6
5504	12
5505	1
5506	29
5507	7
5508	10
5509	21
5510	6
5511	12
5513	9
5514	28
5515	26
5516	17
5517	29
5519	5
5520	21
5521	12
5522	25
5523	33
5524	9
5525	24
5527	14
5528	9
5530	20
5531	14
5532	24
5533	7
5535	20
5536	25
5537	7
5538	5
5539	13
5541	15
5542	22
5543	7
5544	23
5545	12
5547	7
5548	0
5549	10
5550	3
5552	32
5553	1
5555	16
5556	2
5558	13
5559	5
5561	14
5562	14
5563	8
5564	22
5566	25
5568	21
5569	18
5570	9
5571	13
5572	33
5573	23
5574	14
5575	8
5577	21
5578	31
5579	24
5581	39
5582	35
5583	9
5584	23
5585	36
5586	17
5587	19
5589	14
5590	17
5591	22
5592	11
5593	18
5594	15
5595	5
5596	23
5597	24
5598	8
5599	20
5600	2
5601	8
5602	40
5603	21
5604	0
5605	26
5606	12
5607	18
5608	3
5609	22
5610	26
5611	25
5612	14
5613	25
5614	10
5617	0
5618	10
5619	10
5621	17
5622	17
5623	34
5624	24
5625	13
5626	26
5627	27
5628	33
5629	30
5630	9
5631	7
5632	13
5633	23
5635	24
5636	20
5637	10
5638	6
5639	8
5640	14
5641	22
5642	13
5644	23
5645	0
5647	16
5648	38
5649	9
5651	8
5652	9
5654	28
5655	25
5656	13
5658	13
5659	17
5660	4
5661	14
5662	15
5663	5
5664	36
5665	23
5666	6
5667	7
5668	12
5669	16
5671	22
5672	21
5673	36
5675	11
5676	5
5677	36
5678	25
5679	28
5681	6
5682	15
5683	11
5684	12
5685	20
5688	9
5689	9
5691	26
5692	35
5693	9
5694	21
5695	42
5696	11
5698	12
5699	3
5700	9
5701	27
5702	20
5704	16
5705	41
5706	5
5707	28
5709	21
5710	5
5711	16
5712	13
5713	15
5714	1
5716	8
5717	17
5718	17
5719	4
5720	15
5721	12
5722	21
5723	17
5724	16
5726	20
5727	17
5728	16
5729	9
5730	32
5731	17
5733	17
5734	38
5737	13
5738	15
5740	2
5741	14
5742	32
5743	6
5745	15
5746	15
5747	27
5748	14
5749	27
5750	24
5751	20
5752	14
5753	9
5754	6
5755	24
5756	29
5757	12
5758	4
5760	3
5762	18
5763	22
5765	9
5766	44
5767	29
5768	14
5769	17
5771	17
5772	5
5773	5
5774	6
5775	1
5776	8
5777	6
5778	14
5779	0
5780	1
5781	25
5782	8
5783	7
5784	9
5785	4
5786	28
5787	9
5788	19
5790	17
5791	14
5792	7
5793	4
5794	8
5798	13
5799	17
5801	16
5802	7
5803	11
5804	18
5805	15
5806	29
5807	6
5808	12
5809	7
5810	12
5811	26
5812	28
5813	33
5814	29
5815	13
5816	29
5817	14
5818	8
5819	19
5820	5
5821	3
5822	9
5823	9
5824	21
5826	12
5827	28
5828	21
5829	33
5830	12
5831	10
5832	17
5833	22
5835	15
5837	25
5838	12
5839	17
5841	33
5842	9
5844	28
5845	28
5848	34
5850	9
5852	22
5853	24
5854	11
5855	12
5856	13
5857	10
5858	24
5859	20
5860	25
5862	10
5863	8
5864	22
5865	8
5866	15
5867	6
5868	6
5869	4
5870	13
5871	11
5872	9
5873	17
5874	12
5875	2
5876	20
5877	4
5878	24
5879	9
5880	11
5881	19
5884	28
5885	34
5886	7
5888	33
5890	27
5891	18
5892	28
5894	17
5895	4
5896	12
5897	12
5898	9
5899	19
5900	17
5901	31
5902	16
5904	6
5905	14
5906	13
5907	18
5908	7
5909	10
5910	12
5911	11
5912	50
5913	4
5914	22
5915	4
5916	7
5918	15
5919	38
5920	14
5921	9
5922	5
5923	8
5924	5
5925	13
5926	16
5927	12
5928	18
5929	21
5930	43
5931	18
5932	13
5933	10
5936	12
5937	15
5938	8
5939	7
5940	10
5941	5
5942	4
5943	16
5944	32
5945	10
5946	25
5947	22
5949	8
5950	56
5952	14
5953	14
5954	28
5955	33
5956	11
5958	36
5959	3
5961	44
5962	30
5963	7
5964	30
5965	28
5966	16
5967	20
5968	27
5969	19
5970	22
5972	22
5973	13
5975	17
5976	14
5977	11
5979	17
5980	35
5981	8
5982	20
5983	20
5984	25
5985	40
5986	2
5987	6
5988	15
5989	12
5990	5
5991	10
5992	7
5993	21
5994	12
5995	4
5997	18
5998	23
5999	27
6000	15
6001	16
6002	7
6003	13
6004	12
6005	10
6006	19
6007	24
6008	16
6009	21
6010	20
6011	7
6012	26
6016	18
6017	14
6018	18
6019	16
6020	4
6021	9
6022	11
6023	10
6024	15
6026	12
6027	22
6028	19
6029	19
6030	15
6031	16
6033	13
6034	16
6035	12
6036	16
6037	8
6038	11
6039	31
6040	7
6041	4
6042	14
6043	26
6044	14
6045	14
6046	17
6047	13
6049	25
6050	23
6051	25
6052	2
6053	19
6054	12
6056	13
6057	20
6059	9
6060	18
6061	19
6062	13
6063	11
6064	3
6065	4
6066	5
6067	20
6068	15
6069	6
6072	14
6074	22
6079	0
6080	16
6081	15
6082	31
6083	16
6085	9
6088	14
6089	8
6090	23
6091	6
6092	22
6093	28
6094	23
6095	3
6096	6
6097	27
6098	29
6099	11
6100	34
6101	21
6102	15
6104	25
6105	5
6106	26
6107	14
6108	17
6109	9
6110	18
6111	51
6112	25
6113	8
6114	11
6116	20
6117	5
6119	19
6121	10
6122	19
6123	7
6124	18
6128	9
6129	5
6130	11
6131	15
6132	8
6133	14
6134	10
6135	24
6136	42
6138	23
6139	14
6140	27
6141	18
6142	24
6143	24
6144	15
6145	18
6146	9
6147	6
6148	9
6149	32
6153	11
6154	14
6155	18
6156	7
6157	11
6158	4
6159	10
6160	15
6161	14
6163	19
6164	15
6165	15
6166	10
6167	18
6168	11
6169	16
6172	10
6173	7
6175	51
6176	5
6177	12
6179	8
6180	26
6182	22
6183	16
6184	15
6185	15
6186	30
6187	18
6188	20
6189	3
6190	34
6191	23
6192	14
6193	19
6194	10
6195	2
6196	10
6197	30
6198	24
6199	41
6200	12
6201	42
6202	16
6204	7
6205	5
6206	10
6207	23
6208	5
6209	13
6211	22
6212	18
6214	13
6215	12
6216	19
6217	15
6218	15
6219	18
6221	8
6222	9
6223	23
6224	50
6225	15
6226	12
6227	22
6228	29
6229	15
6230	5
6231	5
6232	21
6233	14
6234	9
6235	9
6236	25
6237	12
6238	11
6239	25
6241	18
6242	39
6243	41
6244	19
6245	13
6246	18
6247	32
6248	22
6249	32
6250	2
6251	24
6252	22
6253	24
6254	8
6255	12
6256	44
6257	15
6258	38
6259	17
6261	5
6262	14
6263	23
6264	11
6265	26
6266	12
6267	7
6268	8
6269	28
6270	16
6271	4
6272	16
6273	26
6274	23
6275	14
6276	19
6277	24
6278	5
6279	19
6280	33
6281	7
6282	13
6283	14
6284	26
6285	17
6286	0
6288	25
6289	20
6290	11
6291	12
6292	22
6293	33
6294	2
6295	33
6296	14
6297	44
6300	26
6301	23
6302	16
6304	5
6305	9
6306	7
6307	7
6308	57
6309	22
6310	8
6311	21
6312	24
6313	15
6314	25
6316	13
6318	4
6319	3
6320	23
6322	14
6324	11
6325	17
6326	25
6327	7
6328	17
6329	5
6330	14
6331	15
6332	26
6333	8
6334	15
6335	33
6336	15
6337	14
6339	30
6341	25
6343	4
6344	7
6345	23
6346	25
6347	21
6348	19
6349	32
6350	25
6351	22
6352	30
6353	8
6354	5
6355	30
6356	25
6357	20
6358	24
6359	4
6360	23
6361	9
6362	2
6363	22
6365	10
6366	17
6367	23
6368	8
6370	8
6371	25
6372	43
6373	32
6375	7
6376	12
6377	21
6378	12
6379	16
6382	12
6383	9
6384	22
6385	14
6386	5
6387	23
6388	21
6389	45
6391	21
6392	5
6393	14
6394	20
6395	12
6396	13
6397	30
6398	10
6400	7
6401	12
6403	24
6404	20
6405	13
6406	5
6407	20
6408	16
6409	35
6410	11
6411	19
6412	24
6413	34
6414	23
6415	39
6416	29
6417	10
6420	14
6421	5
6422	22
6423	2
6425	10
6426	9
6427	7
6428	10
6429	34
6431	18
6432	6
6433	0
6435	18
6437	16
6438	6
6439	7
6440	0
6441	44
6442	38
6443	13
6444	13
6445	10
6446	17
6447	18
6448	8
6450	17
6451	8
6452	23
6453	5
6454	35
6455	11
6456	16
6457	20
6458	23
6459	2
6460	13
6461	10
6462	7
6463	5
6464	4
6465	14
6466	34
6467	11
6468	27
6469	6
6471	12
6472	7
6474	11
6475	13
6476	15
6477	13
6478	27
6479	49
6480	11
6482	23
6483	5
6484	50
6485	28
6486	10
6487	50
6488	17
6489	33
6490	5
6491	26
6492	23
6493	14
6494	10
6495	5
6497	21
6498	10
6499	34
6500	18
6501	13
6502	22
6503	21
6504	9
6505	21
6506	34
6507	13
6508	16
6513	11
6514	18
6515	9
6519	30
6520	10
6521	9
6523	17
6524	15
6525	16
6526	18
6527	20
6528	17
6529	36
6530	32
6531	19
6532	30
6533	9
6534	8
6535	16
6536	8
6537	18
6538	13
6539	22
6540	1
6541	12
6542	25
6543	26
6544	19
6545	20
6546	16
6547	10
6548	9
6550	22
6551	31
6552	12
6553	22
6554	27
6555	3
6556	15
6557	17
6558	10
6559	8
6560	9
6561	9
6563	18
6564	25
6566	17
6567	10
6568	12
6569	11
6570	11
6571	23
6572	16
6573	23
6574	16
6575	9
6576	19
6577	36
6578	13
6579	7
6580	36
6581	33
6582	14
6583	12
6584	17
6585	12
6586	6
6587	12
6588	23
6589	13
6590	20
6591	18
6593	6
6594	15
6595	21
6596	7
6598	14
6599	3
6600	6
6601	3
6603	19
6604	7
6605	13
6606	15
6607	35
6608	27
6609	20
6610	17
6611	24
6612	28
6613	6
6614	17
6615	13
6616	28
6617	25
6618	19
6619	22
6620	20
6621	13
6622	30
6624	17
6626	20
6627	17
6629	14
6630	19
6631	19
6632	22
6633	9
6634	9
6635	32
6636	13
6637	9
6638	35
6639	30
6641	9
6642	15
6643	22
6644	4
6646	11
6647	1
6648	9
6649	9
6650	10
6652	1
6655	13
6656	21
6659	13
6660	7
6661	21
6663	18
6664	15
6665	16
6666	16
6667	35
6668	14
6669	25
6670	16
6672	12
6673	29
6675	45
6676	29
6677	25
6678	7
6679	9
6680	23
6681	21
6682	27
6683	16
6684	44
6685	9
6686	27
6689	25
6690	37
6691	20
6692	22
6693	33
6694	25
6696	32
6698	10
6699	28
6700	31
6701	29
6703	20
6704	9
6705	24
6706	6
6707	12
6708	21
6709	28
6710	9
6712	8
6713	12
6714	10
6715	12
6716	22
6717	26
6718	16
6720	30
6721	26
6722	7
6723	40
6724	4
6725	31
6726	17
6727	4
6729	11
6730	18
6731	26
6732	9
6733	29
6734	11
6735	11
6736	22
6738	8
6739	27
6740	21
6741	11
6742	6
6743	14
6744	17
6746	11
6748	16
6749	7
6750	12
6751	20
6753	50
6754	4
6755	21
6756	17
6757	24
6758	22
